prompt_id,group,category,text,construction_or_source_note,legacy_core,legacy_prompt_sha256,split,token_ids,token_count,prompt_text_sha256,raw_file_sha256,manifest_fingerprint
DRIFT-NAT-UNCERTAINTY-046,naturalistic_behavioral,uncertainty,An ambiguous note changed how the household task might proceed. The immediate response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 2127, 55861, 5296, 5614, 1268, 279, 14048, 3465, 2643, 10570, 13, 578, 14247, 2077, 574]",16,b76366cecaef9dbb619fa2990e95e924f249c5dac0a3bcfb78fec8a245ce2009,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-UNCERTAINTY-047,naturalistic_behavioral,uncertainty,An ambiguous note changed how the meeting agenda might proceed. The immediate response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 55861, 5296, 5614, 1268, 279, 6574, 18909, 2643, 10570, 13, 578, 14247, 2077, 574]",16,55d4466efe8c5f8d5914dbdf598a56bd79829c71ac5e0176f46df80e85bacd35,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-UNCERTAINTY-048,naturalistic_behavioral,uncertainty,An ambiguous note changed how the weekend activity might proceed. The immediate response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 2127, 55861, 5296, 5614, 1268, 279, 9178, 5820, 2643, 10570, 13, 578, 14247, 2077, 574]",16,dfc1a50b0773ef8c14dcbc037f69beb3a72b0f2d2e0f4c6c3d0bf07f1ee52a1a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-001,naturalistic_behavioral,social_interaction,"During the community garden, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 4029, 13863, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,badb0b69457cfc9d29e3cbf2f2f831e975a3e46f382ddc7479db3c63d544b8ab,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-002,naturalistic_behavioral,social_interaction,"During the software release, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 16397, 279, 3241, 4984, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,211eae9e930d17a26679438093c22d8610235493c1e845532070309a0a965aad,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-003,naturalistic_behavioral,social_interaction,"During the repair project, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 13023, 2447, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,89b94f978d40d8e2900955c115d25a14fd6aefcb79cf3322374bb86c57f16ad5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-004,naturalistic_behavioral,social_interaction,"During the travel schedule, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 16397, 279, 5944, 9899, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,b20970d80cd39136097797ed448277272e26ec92c29138e74b2337846650da42,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-005,naturalistic_behavioral,social_interaction,"During the shared workspace, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 16397, 279, 6222, 28614, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,e5848531190b74d05b8c02b0dc67caf8d0a760add322ff6f7ed543f52e3c54ac,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-006,naturalistic_behavioral,social_interaction,"During the research note, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 16397, 279, 3495, 5296, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,9eb563529aafaad4a43ecde2fb21b08f9e1492fd2b6be2dc20c326e714569855,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-007,naturalistic_behavioral,social_interaction,"During the delivery route, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 9889, 6149, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,2f7c2c492bac2718cf13e0011deae1fa1cb2aa0861c70e5ef69192dd92bde111,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-008,naturalistic_behavioral,social_interaction,"During the class project, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 538, 2447, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,34d5936b621ea1aa1c3a3991b0c8f26d9c43ddaa797eecde676b6b924529bc93,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-009,naturalistic_behavioral,social_interaction,"During the neighborhood event, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 12818, 1567, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,33836a73febeff54e07261a138ec2f9d4618a8fbd3c27f1e47d3e28efdceb6c4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-010,naturalistic_behavioral,social_interaction,"During the household task, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 16397, 279, 14048, 3465, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,e39935194e9747150a435c9e6bb538f9c153127a6e6e2ffddb949dea2e3a830d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-011,naturalistic_behavioral,social_interaction,"During the meeting agenda, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 16397, 279, 6574, 18909, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,285be0100a9e7d45b69a7844915687a8e1efa500b68bf1fef65c462a5f67198c,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-012,naturalistic_behavioral,social_interaction,"During the weekend activity, another participant asked for a concise update. The reply began",Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 16397, 279, 9178, 5820, 11, 2500, 25923, 4691, 369, 264, 64694, 2713, 13, 578, 10052, 6137]",17,8c385c0dc7cd86198ed112cf20474dd91b9ae107f3b94961e81e021bee860a49,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-013,naturalistic_behavioral,social_interaction,A new participant joined the community garden and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 4029, 13863, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,88d7598781d89ac925061d73062011d5c0bf19287fae9109acb978fe1ef81310,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-014,naturalistic_behavioral,social_interaction,A new participant joined the software release and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 3241, 4984, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,a0096a029d306077ee1b1d4b5968d56eb90a844b70e5fd13bcf86f8a0dabae1a,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-015,naturalistic_behavioral,social_interaction,A new participant joined the repair project and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 13023, 2447, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,279ec114a5a60d95981965ccb32c7380c484cc4fedfb54834cfc8d0bff75787b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-016,naturalistic_behavioral,social_interaction,A new participant joined the travel schedule and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 5944, 9899, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,17a9e2a51123a41717c9295676b5605628f905474860b761c8a83428e57261d9,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-017,naturalistic_behavioral,social_interaction,A new participant joined the shared workspace and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 32, 502, 25923, 11096, 279, 6222, 28614, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,7a200b420532d9d4b2ce82cb6fb32ad2d4dc31a044ea67cb82d9f21db81ca8e8,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-018,naturalistic_behavioral,social_interaction,A new participant joined the research note and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 3495, 5296, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,06fb7ad75ae7d5351d8261766d445481d92657c711d0da79ab4f6a91b9fa71e6,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-019,naturalistic_behavioral,social_interaction,A new participant joined the delivery route and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 32, 502, 25923, 11096, 279, 9889, 6149, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,6fb27e5127fb56e3fca9335fcac641d6ffa8f0aedf91a6de69688a87d0a7f4ec,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-020,naturalistic_behavioral,social_interaction,A new participant joined the class project and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 538, 2447, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,955748195e81bf72e890280976d9d640a54b868689cd1665cb1f221c66361c05,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-021,naturalistic_behavioral,social_interaction,A new participant joined the neighborhood event and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 32, 502, 25923, 11096, 279, 12818, 1567, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,38bcfd42d2e8ef8fe0c1ef300ff8787660b2d111cf2ac0bd8846a8d7a0852da5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-022,naturalistic_behavioral,social_interaction,A new participant joined the household task and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 14048, 3465, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,2689ac9261490a0dd8004cccc84e98184d972a64e0148e615c4d37e78ec726f1,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-023,naturalistic_behavioral,social_interaction,A new participant joined the meeting agenda and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 32, 502, 25923, 11096, 279, 6574, 18909, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,1de62c3fbd0f7d56ceba6d6963cdf58c8b41771f5397bbc8068d9843cb42da08,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-024,naturalistic_behavioral,social_interaction,A new participant joined the weekend activity and asked what had happened so far. The explanation started,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 32, 502, 25923, 11096, 279, 9178, 5820, 323, 4691, 1148, 1047, 7077, 779, 3117, 13, 578, 16540, 3940]",19,f8e8bd8b6ec1330b85632cd76e48c37da39cccffc7fc6183be2324ebf930615b,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-025,naturalistic_behavioral,social_interaction,Someone involved in the community garden requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 4029, 13863, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,188a79b99cdff7ed3a3bbcd34846af0624ef88088d53708a974a1a29463b3c98,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-026,naturalistic_behavioral,social_interaction,Someone involved in the software release requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 3241, 4984, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,4022a668b51d66d23c04dba68368a001c1cd0b83cc1e576a3f211ed7e53f7c8e,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-027,naturalistic_behavioral,social_interaction,Someone involved in the repair project requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 13023, 2447, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,0e9b76b8b945e86eb698c3997c895878c544d8fcd50baec7f40f31e9cdc59da4,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-028,naturalistic_behavioral,social_interaction,Someone involved in the travel schedule requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 55611, 6532, 304, 279, 5944, 9899, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,806e99a52800f8d22e93ff3522fed6323e50b35babcd633da1f461ceeccce1f8,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-029,naturalistic_behavioral,social_interaction,Someone involved in the shared workspace requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 6222, 28614, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,0227c94c92062dce2c15da46de34d8304fc83baeabb436d9dd6379962cdfffd2,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-030,naturalistic_behavioral,social_interaction,Someone involved in the research note requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 55611, 6532, 304, 279, 3495, 5296, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,92e552a3765bbf6df5faa7b2e7d4399c575d2bcc1fe517a829907739580febef,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-031,naturalistic_behavioral,social_interaction,Someone involved in the delivery route requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 9889, 6149, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,f5a7b15b4f9a7ea315f401cdb3ebaf6bbd194b0306b020ee294f7549092982f7,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-032,naturalistic_behavioral,social_interaction,Someone involved in the class project requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,test,"[128000, 55611, 6532, 304, 279, 538, 2447, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,da2c5deb51635af8e688f6f6c45e3a9597822937f80ce21913001106f255b7cb,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-033,naturalistic_behavioral,social_interaction,Someone involved in the neighborhood event requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 55611, 6532, 304, 279, 12818, 1567, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,55db955bae8c271606038d0340d181d4b1ae78ff7d45e49267b0bad2771e78a5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-034,naturalistic_behavioral,social_interaction,Someone involved in the household task requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 14048, 3465, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,71d93ed0e0953cfc6a3ec4d5f60cf74678d769ba293f949e0a561a1021e857c1,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-035,naturalistic_behavioral,social_interaction,Someone involved in the meeting agenda requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 6574, 18909, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,764a96844bd8ed6181542fe89099fc01e3aafcc765a28e0cf26ed666d35d2520,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-036,naturalistic_behavioral,social_interaction,Someone involved in the weekend activity requested clarification about the next step. The response was,Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 55611, 6532, 304, 279, 9178, 5820, 11472, 64784, 922, 279, 1828, 3094, 13, 578, 2077, 574]",17,d1dce429482ec1d0e24c4678049f8de9dba2347951cf3a5aa0ed9fbc3419ae32,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-037,naturalistic_behavioral,social_interaction,"At a pause in the community garden, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 4029, 13863, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,7ac85cc6618bab62e5c1e17ad095ea3ddc2747729bc8b7f7f53abbbd8343f8b5,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-038,naturalistic_behavioral,social_interaction,"At a pause in the software release, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 3241, 4984, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,cae91be5bbb039e95fdffe36a470b59e7c23bc778c561e510dfb027f98491f92,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-039,naturalistic_behavioral,social_interaction,"At a pause in the repair project, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 1688, 264, 18579, 304, 279, 13023, 2447, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,6514b952c458505fb7abb8e34ab631cf2bbfb493c825f54696a7e5a99f2b0d22,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-040,naturalistic_behavioral,social_interaction,"At a pause in the travel schedule, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 5944, 9899, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,0739855d3a517f19c5b9ec5df03df98a1e31f95562b53d6b0794eca043712e45,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-041,naturalistic_behavioral,social_interaction,"At a pause in the shared workspace, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 6222, 28614, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,01100d14c3e3c158ca2b5151a78ad67e9bd3d765262c9f493b1061d6ede7281d,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-042,naturalistic_behavioral,social_interaction,"At a pause in the research note, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 3495, 5296, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,ca7166da2eed08a9d0a56bcbca01246b32ce21b312db0b38b4dc67035a15c491,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-043,naturalistic_behavioral,social_interaction,"At a pause in the delivery route, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,validation,"[128000, 1688, 264, 18579, 304, 279, 9889, 6149, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,9e279288afbbf2d864b66039936f946ee46b0e791be67e60f1815533ff937335,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
DRIFT-NAT-SOCIAL_INTERACTION-044,naturalistic_behavioral,social_interaction,"At a pause in the class project, a colleague opened a conversation about progress. The answer began",Study-authored naturalistic continuation stem; frozen before capture.,False,,train,"[128000, 1688, 264, 18579, 304, 279, 538, 2447, 11, 264, 37444, 9107, 264, 10652, 922, 5208, 13, 578, 4320, 6137]",20,908ba548772777bd0b0cabe284b29aecfbbc6d949fd1aaaa1dbffb150f60b8f2,014620f8aead2e9882081907e6b7bcb6b03a7d8876347cab2176abf742890b60,14a2c282b45de44a6d640fc2e6dc1ed04d418f2f10d941f828d9c3c09a4704ad
